Date,Open Price,High Price,Low Price,Close Price,Adj Close,Volume
2005-04-29,11.67,11.68,11.25,11.56,10.282507,41386100
2005-05-02,11.57,11.68,11.51,11.6,10.318087,27176700
2005-05-03,11.53,11.73,11.51,11.59,10.309194,39877600
2005-05-04,11.65,11.87,11.63,11.72,10.424827,37634100
2005-05-05,11.71,11.77,11.56,11.66,10.371456,44792300
2005-05-06,11.72,11.8,11.67,11.76,10.460404,27731800
2005-05-09,11.74,11.85,11.69,11.75,10.45151,28091400
2005-05-10,11.58,11.72,11.49,11.52,10.246928,36598000
2005-05-11,11.58,11.76,11.48,11.7,10.407034,32542900
2005-05-12,11.66,12.02,11.64,11.89,10.576039,62649000
2005-05-13,11.92,12.39,11.91,12.36,10.994098,69496400
2005-05-16,12.26,12.45,12.25,12.35,10.985206,41887000
2005-05-17,12.26,12.28,11.98,12.21,10.860674,61633100
2005-05-18,12.21,12.43,12.13,12.33,10.967413,44940000
2005-05-19,12.36,12.64,12.35,12.43,11.056364,40463700
2005-05-20,12.45,12.64,12.4,12.55,11.163103,25230900
2005-05-23,12.62,12.77,12.6,12.7,11.296529,47390500
2005-05-24,12.66,12.86,12.64,12.8,11.385474,43792600
2005-05-25,12.72,12.79,12.61,12.75,11.341,32280900
2005-05-26,12.82,12.98,12.77,12.92,11.49221,31827400
2005-05-27,12.86,12.9,12.79,12.85,11.429949,21594400
2005-05-31,12.77,12.87,12.69,12.8,11.385474,28423900
2005-06-01,12.79,12.97,12.77,12.89,11.465528,33329000
2005-06-02,12.88,12.99,12.84,12.98,11.545584,33375700
2005-06-03,12.95,12.96,12.55,12.59,11.198681,49038900
2005-06-06,12.57,12.72,12.55,12.65,11.252048,29298000
2005-06-07,12.64,12.8,12.56,12.59,11.198681,34230100
2005-06-08,12.63,12.75,12.6,12.67,11.26984,35934900
2005-06-09,12.63,12.73,12.58,12.67,11.26984,30027400
2005-06-10,12.65,12.85,12.55,12.64,11.243156,28917900
2005-06-13,12.58,12.79,12.56,12.6,11.207576,29601000
2005-06-14,12.57,12.64,12.42,12.48,11.100841,36616900
2005-06-15,12.58,12.7,12.3,12.62,11.225367,42236600
2005-06-16,12.56,12.63,12.35,12.46,11.083047,40706600
2005-06-17,12.6,12.64,12.28,12.34,10.976313,58512100
2005-06-20,12.3,12.55,12.28,12.41,11.038571,34560100
2005-06-21,12.4,12.59,12.37,12.55,11.163103,25868700
2005-06-22,12.6,12.7,12.5,12.63,11.234262,31376000
2005-06-23,12.63,12.84,12.48,12.51,11.127522,40990400
2005-06-24,12.59,12.66,12.41,12.5,11.118629,34563900
2005-06-27,12.5,12.63,12.5,12.54,11.154209,29560700
2005-06-28,12.59,12.92,12.57,12.83,11.412163,49229600
2005-06-29,13.47,13.79,13.23,13.57,12.070382,155754700
2005-06-30,13.56,13.63,13.16,13.2,11.741268,73638100
2005-07-01,13.39,13.4,13.21,13.29,11.821325,40126400
2005-07-05,13.25,13.31,12.99,13.27,11.803535,43866000
2005-07-06,13.23,13.66,13.21,13.32,11.848005,60319100
2005-07-07,13.23,13.35,13.19,13.29,11.821325,50565700
2005-07-08,13.28,13.57,13.26,13.56,12.06149,36333200
2005-07-11,13.57,13.74,13.54,13.71,12.194913,37520900
2005-07-12,13.66,13.89,13.62,13.8,12.274967,30736600
2005-07-13,13.76,14,13.71,13.96,12.417285,34444700
2005-07-14,13.98,14.1,13.86,14.05,12.497337,45097400
2005-07-15,14.02,14.11,13.98,14.04,12.488443,43579300
2005-07-18,13.96,13.99,13.9,13.9,12.363915,41776800
2005-07-19,13.98,14.51,13.75,13.94,12.399492,36381100
2005-07-20,13.79,14.08,13.78,14.03,12.479549,33567000
2005-07-21,13.95,14.05,13.54,13.72,12.203808,41179300
2005-07-22,13.67,13.84,13.57,13.8,12.274967,27661200
2005-07-25,13.8,13.9,13.71,13.79,12.26607,18455700
2005-07-26,13.8,13.96,13.76,13.79,12.26607,24798000
2005-07-27,13.89,13.95,13.7,13.84,12.310545,22664400
2005-07-28,13.86,13.9,13.71,13.85,12.31944,18985900
2005-07-29,13.83,13.86,13.57,13.57,12.070382,27162200
2005-08-01,13.67,13.69,13.45,13.52,12.025908,25341800
2005-08-02,13.52,13.69,13.44,13.58,12.07928,28944700
2005-08-03,13.5,13.52,13.29,13.38,11.90138,31846100
2005-08-04,13.25,13.38,13.21,13.3,11.83022,30788400
2005-08-05,13.27,13.36,13.14,13.28,11.812428,25542900
2005-08-08,13.34,13.42,13.25,13.29,11.821325,24940300
2005-08-09,13.33,13.44,13.3,13.36,11.883589,21887400
2005-08-10,13.38,13.57,13.3,13.35,11.874691,29897300
2005-08-11,13.33,13.47,13.26,13.37,11.892487,25785900
2005-08-12,13.32,13.36,13.2,13.3,11.83022,31991200
2005-08-15,13.26,13.38,13.22,13.29,11.821325,37981700
2005-08-16,13.26,13.35,13.25,13.3,11.83022,32583500
2005-08-17,13.28,13.33,13.14,13.24,11.776849,29401000
2005-08-18,13.2,13.27,13.04,13.09,11.643428,28469400
2005-08-19,13.14,13.22,13.06,13.07,11.625636,22327200
2005-08-22,13.06,13.2,12.99,13.09,11.643428,22938400
2005-08-23,13.06,13.18,12.96,13.1,11.652321,26582100
2005-08-24,13.07,13.12,12.87,12.95,11.518897,34968300
2005-08-25,12.97,13.06,12.92,12.97,11.536691,23002700
2005-08-26,12.95,13,12.82,12.9,11.474422,21404700
2005-08-29,12.84,13.17,12.83,13.08,11.634531,24065700
2005-08-30,13.01,13.07,12.84,13.03,11.590058,24651900
2005-08-31,13,13.03,12.82,12.99,11.554479,41226700
2005-09-01,12.94,13.4,12.92,13.31,11.839114,48010000
2005-09-02,13.36,13.56,13.35,13.39,11.910271,30062900
2005-09-06,13.43,13.62,13.39,13.56,12.06149,21904000
2005-09-07,13.5,13.58,13.33,13.41,11.928063,21709400
2005-09-08,13.49,13.53,13.26,13.37,11.892487,21637400
2005-09-09,13.46,13.48,13,13.28,11.812428,26508800
2005-09-12,13.49,13.5,13.28,13.49,11.999223,63897300
2005-09-13,13.48,14,13.46,13.64,12.132647,52205500
2005-09-14,13.68,13.75,13.44,13.44,11.954747,42778400
2005-09-15,13.51,13.53,13.27,13.37,11.892487,35539600
2005-09-16,13.43,13.47,13.12,13.25,11.785744,139633800
2005-09-19,13.28,13.39,13.14,13.29,11.821325,34865300
2005-09-20,13.32,13.57,13.27,13.4,11.919167,50218900
2005-09-21,13.42,13.47,13.17,13.29,11.821325,41807500
2005-09-22,13.32,13.62,13.21,13.52,12.025908,50974700
2005-09-23,12.54,12.6,12.26,12.45,11.074152,171863900
2005-09-26,12.53,12.55,12.32,12.4,11.029679,59122300
2005-09-27,12.43,12.46,12.29,12.33,10.967413,37175600
2005-09-28,12.33,12.34,12.18,12.19,10.842883,44322900
2005-09-29,12.19,12.35,12,12.32,10.95852,52676000
2005-09-30,12.3,12.55,12.25,12.4,11.029679,47203900
2005-10-03,12.42,12.57,12.37,12.38,11.011891,29586900
2005-10-04,12.38,12.45,12.14,12.24,10.887359,41009900
2005-10-05,12.22,12.25,12.03,12.17,10.825096,34813500
2005-10-06,12.19,12.28,11.9,12.03,10.700568,45171900
2005-10-07,12.07,12.1,11.85,11.98,10.656094,39090400
2005-10-10,11.97,12.07,11.85,12.01,10.682778,29861900
2005-10-11,12.01,12.21,11.99,12.08,10.745041,45667300
2005-10-12,12.06,12.25,12,12,10.673881,38115600
2005-10-13,11.99,12.22,11.97,12.08,10.745041,27465200
2005-10-14,12.14,12.35,12.06,12.31,10.949624,32795600
2005-10-17,12.28,12.59,12.21,12.38,11.011891,39140000
2005-10-18,12.33,12.47,12.32,12.37,11.002991,25834800
2005-10-19,12.32,12.59,11.96,12.19,10.842883,58423300
2005-10-20,12.29,12.41,12.11,12.14,10.798413,47209000
2005-10-21,12.21,12.38,12.18,12.26,10.905152,35759000
2005-10-24,12.38,12.85,12.31,12.82,11.403267,57706100
2005-10-25,12.73,13.05,12.7,12.97,11.536691,51784400
2005-10-26,12.85,12.98,12.57,12.66,11.260947,43585600
2005-10-27,12.6,12.73,12.44,12.45,11.074152,29631200
2005-10-28,12.56,12.77,12.48,12.71,11.305421,33849500
2005-10-31,12.65,12.78,12.57,12.68,11.278737,41947800
2005-11-01,12.58,12.86,12.58,12.73,11.323209,24436100
2005-11-02,12.58,12.66,12.3,12.48,11.100841,50044000
2005-11-03,12.4,12.41,11.75,12.2,10.851779,111121100
2005-11-04,12.18,12.64,12.17,12.61,11.216468,44196600
2005-11-07,12.59,12.64,12.45,12.61,11.216468,29100600
2005-11-08,12.55,12.65,12.49,12.62,11.225367,25869100
2005-11-09,12.56,12.62,12.48,12.51,11.127522,23907100
2005-11-10,12.49,12.71,12.38,12.7,11.296529,31650400
2005-11-11,12.7,13.03,12.65,12.81,11.39437,30479200
2005-11-14,12.78,12.94,12.75,12.82,11.403267,23442500
2005-11-15,12.73,12.8,12.6,12.67,11.26984,27329000
2005-11-16,12.62,12.63,12.41,12.49,11.109732,31078200
2005-11-17,12.45,12.63,12.38,12.61,11.216468,42275000
2005-11-18,12.8,12.82,12.57,12.62,11.225367,33066200
2005-11-21,12.53,12.65,12.34,12.44,11.065258,41774600
2005-11-22,12.33,12.49,12.31,12.39,11.020787,46235900
2005-11-23,12.35,12.67,12.34,12.64,11.243156,34181400
2005-11-25,12.67,12.77,12.6,12.61,11.216468,7851700
2005-11-28,12.59,12.6,12.47,12.54,11.154209,23031900
2005-11-29,12.58,12.8,12.57,12.73,11.323209,28170600
2005-11-30,12.71,12.81,12.56,12.6,11.207576,34494400
2005-12-01,12.68,12.92,12.67,12.86,11.438843,30461000
2005-12-02,12.94,12.95,12.73,12.76,11.349896,28696700
2005-12-05,12.72,12.74,12.42,12.51,11.127522,44188500
2005-12-06,12.54,12.63,12.42,12.52,11.136417,31834600
2005-12-07,12.52,12.58,12.36,12.51,11.127522,40344700
2005-12-08,12.5,12.52,12.23,12.44,11.065258,74267000
2005-12-09,12.43,12.58,12.43,12.5,11.118629,44904200
2005-12-12,12.51,12.86,12.5,12.84,11.421054,47509200
2005-12-13,12.7,12.86,12.6,12.83,11.412163,40282800
2005-12-14,12.82,12.9,12.68,12.81,11.39437,36832500
2005-12-15,12.71,12.85,12.64,12.83,11.412163,39606200
2005-12-16,12.54,12.73,11.99,12.69,11.287631,203707200
2005-12-19,12.55,12.62,12.28,12.32,10.95852,88450900
2005-12-20,12.39,12.42,12.25,12.28,10.922938,88569800
2005-12-21,12.32,12.32,12.14,12.18,10.833991,42154200
2005-12-22,12.16,12.42,12.15,12.32,10.95852,64662200
2005-12-23,12.38,12.51,12.31,12.34,10.976313,28028200
2005-12-27,12.33,12.41,12.24,12.35,10.985206,20909100
2005-12-28,12.35,12.44,12.27,12.28,10.922938,21423600
2005-12-29,12.27,12.36,12.23,12.29,10.931831,21138100
2005-12-30,12.21,12.4,12.16,12.21,10.860674,22598000
2006-01-03,12.23,12.8,12.22,12.6,11.207576,56073800
2006-01-04,12.56,12.78,12.54,12.62,11.225367,56412300
2006-01-05,12.62,12.92,12.6,12.79,11.376582,52657100
2006-01-06,12.8,13.15,12.75,13.12,11.670113,95067600
2006-01-09,13.01,13.09,12.79,12.88,11.456632,48177800
2006-01-10,12.81,12.81,12.61,12.62,11.225367,43903600
2006-01-11,12.64,12.68,12.47,12.6,11.207576,60810100
2006-01-12,12.73,12.74,12.48,12.52,11.136417,43749300
2006-01-13,12.49,12.54,12.37,12.51,11.127522,33247500
2006-01-17,12.46,12.54,12.4,12.44,11.065258,22593700
2006-01-18,12.37,12.39,12.23,12.34,10.976313,44744000
2006-01-19,12.47,12.6,12.45,12.52,11.136417,41646400
2006-01-20,12.48,12.53,12.26,12.29,10.931831,53853200
2006-01-23,12.31,12.5,12.21,12.3,10.94073,36996200
2006-01-24,12.35,12.39,12.19,12.2,10.851779,48399500
2006-01-25,12.4,12.56,12.34,12.51,11.127522,92994900
2006-01-26,12.56,12.6,12.41,12.44,11.065258,63482400
2006-01-27,12.45,12.53,12.39,12.41,11.038571,61590500
2006-01-30,12.42,12.65,12.28,12.61,11.216468,62092100
2006-01-31,12.56,12.59,12.41,12.57,11.180889,53373600
2006-02-01,12.41,12.65,12.39,12.58,11.189787,54206000
2006-02-02,12.54,12.58,12.36,12.39,11.020787,41926000
2006-02-03,12.3,12.38,12.18,12.21,10.860674,63619900
2006-02-06,12.22,12.29,12.06,12.25,10.896253,61768000
2006-02-07,12.23,12.39,12.21,12.37,11.002991,51162700
2006-02-08,12.44,12.63,12.44,12.57,11.180889,54270900
2006-02-09,12.56,12.8,12.46,12.69,11.287631,107351900
2006-02-10,12.58,12.8,12.56,12.69,11.287631,59674100
2006-02-13,12.64,12.72,12.4,12.49,11.109732,37636000
2006-02-14,12.48,12.49,12.35,12.4,11.029679,47912300
2006-02-15,12.37,12.5,12.35,12.41,11.038571,37630400
2006-02-16,12.42,12.49,12.36,12.44,11.065258,29399100
2006-02-17,12.38,12.44,12.32,12.4,11.029679,35536000
2006-02-21,12.35,12.38,12.25,12.34,10.976313,41343600
2006-02-22,12.36,12.49,12.28,12.48,11.100841,40641000
2006-02-23,12.44,12.54,12.4,12.4,11.029679,39913300
2006-02-24,12.39,12.49,12.38,12.46,11.083047,31299300
2006-02-27,12.44,12.51,12.36,12.46,11.083047,38585600
2006-02-28,12.42,12.58,12.39,12.42,11.047471,43399200
2006-03-01,12.49,12.83,12.49,12.81,11.39437,72471500
2006-03-02,12.75,12.92,12.68,12.8,11.385474,63229200
2006-03-03,12.63,12.93,12.61,12.79,11.376582,52363900
2006-03-06,12.75,12.96,12.73,12.77,11.358789,48553100
2006-03-07,12.74,12.92,12.72,12.88,11.456632,36177700
2006-03-08,12.81,12.95,12.75,12.86,11.438843,38942500
2006-03-09,12.9,13,12.82,12.84,11.421054,48773800
2006-03-10,12.88,13,12.84,12.9,11.474422,38438000
2006-03-13,12.92,12.95,12.85,12.9,11.474422,24297100
2006-03-14,12.91,12.98,12.87,12.96,11.527794,44498300
2006-03-15,12.94,13.32,12.9,13.24,11.776849,76106900
2006-03-16,13.34,13.54,13.27,13.5,12.008117,81957200
2006-03-17,13.54,13.72,13.42,13.6,12.097069,70639000
2006-03-20,13.66,13.87,13.57,13.72,12.203808,123796300
2006-03-21,13.34,13.9,13.22,13.62,12.114855,144515800
2006-03-22,13.57,14,13.55,13.99,12.443967,83106300
2006-03-23,13.91,13.99,13.73,13.8,12.274967,51106100
2006-03-24,13.78,13.83,13.72,13.79,12.26607,35174400
2006-03-27,13.83,13.94,13.77,13.84,12.310545,36646600
2006-03-28,13.83,13.85,13.57,13.59,12.088172,47533800
2006-03-29,13.59,13.81,13.43,13.72,12.203808,55889400
2006-03-30,13.72,13.85,13.64,13.78,12.257174,50501000
2006-03-31,13.71,13.85,13.69,13.69,12.177119,33305800
2006-04-03,13.75,13.86,13.75,13.79,12.26607,26912300
2006-04-04,13.82,13.91,13.78,13.84,12.310545,30831800
2006-04-05,13.82,14,13.81,13.95,12.408389,70984700
2006-04-06,13.96,13.96,13.74,13.8,12.274967,32788400
2006-04-07,13.83,13.91,13.72,13.75,12.23049,29517200
2006-04-10,13.73,13.85,13.62,13.83,12.301647,28928600
2006-04-11,13.83,14,13.72,13.84,12.310545,44219500
2006-04-12,13.84,13.9,13.73,13.78,12.257174,29217300
2006-04-13,13.75,13.77,13.66,13.68,12.168226,29693900
2006-04-17,13.66,13.83,13.65,13.74,12.221597,28970700
2006-04-18,13.7,14.01,13.69,14,12.452865,41113900
2006-04-19,13.84,14.34,13.81,14.31,12.728604,58050400
2006-04-20,14.16,14.31,14.1,14.15,12.586285,32815300
2006-04-21,14.16,14.45,14.15,14.28,12.701921,56187800
2006-04-24,14.23,14.67,14.19,14.48,12.879815,61354000
2006-04-25,14.56,14.83,14.55,14.65,13.03103,58690000
2006-04-26,14.7,14.74,14.62,14.72,13.093297,47345900
2006-04-27,14.68,15.21,14.55,14.93,13.280088,108692600
2006-04-28,14.89,14.95,14.52,14.59,12.977662,67677500
2006-05-01,14.61,14.96,14.43,14.58,12.968766,41422900
2006-05-02,14.56,14.58,14.38,14.43,12.835343,29045900
2006-05-03,14.37,14.49,14.07,14.32,12.737498,40839600
2006-05-04,14.38,14.47,14.21,14.29,12.710817,21837400
2006-05-05,14.3,14.57,14.28,14.45,12.853133,26398600
2006-05-08,14.43,14.55,14.17,14.23,12.657444,29683000
2006-05-09,14.22,14.28,14.05,14.11,12.550708,21975400
2006-05-10,14.07,14.37,14.06,14.24,12.666341,23581800
2006-05-11,14.19,14.28,13.8,13.91,12.372808,31474100
2006-05-12,13.74,14.22,13.54,13.98,12.435071,39924500
2006-05-15,13.83,14.03,13.8,13.97,12.426177,26079100
2006-05-16,13.91,14.22,13.87,14.19,12.621868,42273300
2006-05-17,14.08,14.11,13.75,13.85,12.31944,47984500
2006-05-18,13.93,13.99,13.28,13.77,12.248281,46897500
2006-05-19,13.61,13.93,13.56,13.7,12.186015,46390200
2006-05-22,13.53,13.72,13.5,13.55,12.052594,29426200
2006-05-23,13.56,13.64,13.44,13.47,11.981432,27182500
2006-05-24,13.38,13.87,13.36,13.78,12.257174,32985200
2006-05-25,13.76,14.11,13.7,14.07,12.515128,37154800
2006-05-26,14.05,14.18,13.92,14.05,12.497337,18672500
2006-05-30,14,14.19,13.88,14.02,12.470651,26323900
2006-05-31,14.01,14.25,13.97,14.22,12.64855,34272800
2006-06-01,14.14,14.24,13.96,14.22,12.64855,37626100
2006-06-02,14.22,14.28,14.04,14.15,12.586285,22929600
2006-06-05,14.05,14.11,13.86,13.86,12.328335,22489500
2006-06-06,13.98,14,13.6,13.82,12.292753,31295500
2006-06-07,13.86,13.88,13.5,13.54,12.043694,30404500
2006-06-08,13.45,13.59,13.2,13.53,12.034801,50882600
2006-06-09,13.49,13.54,13.33,13.47,11.981432,26740100
2006-06-12,13.46,13.58,13.22,13.25,11.785744,36625600
2006-06-13,13.27,13.54,13.1,13.15,11.696795,36410300
2006-06-14,13.15,13.29,13.07,13.19,11.732375,27433700
2006-06-15,13.33,13.84,13.3,13.7,12.186015,47881400
2006-06-16,14.47,14.92,14.09,14.19,12.621868,115901400
2006-06-19,14.35,14.56,14.18,14.29,12.710817,35603700
2006-06-20,14.42,14.48,14.23,14.25,12.675236,29998100
2006-06-21,14.29,14.9,14.28,14.53,12.924294,58342800
2006-06-22,14.62,14.7,14.25,14.33,12.746394,48936300
2006-06-23,14.68,15.07,14.54,14.9,13.253403,72620900
2006-06-26,14.87,14.93,14.52,14.67,13.048823,32602300
2006-06-27,14.61,14.67,14.33,14.5,12.897607,41863600
2006-06-28,14.5,14.63,14.49,14.58,12.968766,25331900
2006-06-29,14.61,14.86,14.4,14.74,13.111086,52383700
2006-06-30,14.77,14.97,14.49,14.49,12.888713,49491600
2006-07-03,14.61,14.81,14.61,14.81,13.173353,16969500
2006-07-05,14.63,14.77,14.55,14.57,12.959872,29529100
2006-07-06,14.52,14.64,14.43,14.5,12.897607,28736300
2006-07-07,14.5,14.98,14.42,14.78,13.146663,53231000
2006-07-10,14.78,14.98,14.4,14.59,12.977662,32810500
2006-07-11,14.47,14.58,14.29,14.54,12.933187,35140800
2006-07-12,14.51,14.59,14.15,14.22,12.64855,26652400
2006-07-13,13.88,14.27,13.77,14.1,12.541811,52970500
2006-07-14,14.05,14.39,13.93,14.29,12.710817,40051300
2006-07-17,14.24,14.47,14.22,14.42,12.826447,32459300
2006-07-18,14.39,14.81,14.35,14.72,13.093297,52405400
2006-07-19,14.81,15.21,14.73,15.07,13.404617,66918900
2006-07-20,15.06,15.24,14.91,15.12,13.449092,48545800
2006-07-21,15.03,15.29,14.96,15.12,13.449092,57164900
2006-07-24,15.08,15.17,14.92,14.98,13.324563,47729400
2006-07-25,14.93,15.06,14.8,14.93,13.280088,36945500
2006-07-26,14.94,15.19,14.76,15.02,13.360144,35836600
2006-07-27,15.08,15.19,14.79,14.87,13.226722,37199200
2006-07-28,14.93,15.12,14.85,15.07,13.404617,25837300
2006-07-31,14.93,15.03,14.82,14.97,13.315666,35173100
2006-08-01,14.9,14.94,14.55,14.73,13.102192,33903300
2006-08-02,14.7,14.94,14.55,14.81,13.173353,33423700
2006-08-03,14.8,15.03,14.73,14.77,13.137772,31820900
2006-08-04,14.84,14.87,14.49,14.62,13.004346,35927100
2006-08-07,14.64,14.69,14.5,14.62,13.004346,31683300
2006-08-08,14.66,15,14.66,14.8,13.164456,42021300
2006-08-09,14.95,15.25,14.85,14.95,13.297876,50604600
2006-08-10,14.88,15.27,14.86,15.13,13.457987,34394400
2006-08-11,15.1,15.16,14.89,14.99,13.333457,19315000
2006-08-14,15.11,15.5,15.06,15.29,13.600307,36319700
2006-08-15,15.47,15.75,15.43,15.72,13.982785,47767900
2006-08-16,15.74,15.75,15.41,15.54,13.822677,49609300
2006-08-17,15.42,15.95,15.41,15.81,14.06284,46413400
2006-08-18,15.76,15.81,15.4,15.71,13.97389,33126400
2006-08-21,15.59,15.79,15.45,15.64,13.911633,28275800
2006-08-22,15.63,15.65,15.37,15.48,13.769311,39584700
2006-08-23,15.48,15.49,15.23,15.32,13.62699,37833800
2006-08-24,15.39,15.5,15.23,15.38,13.680359,41883900
2006-08-25,15.36,15.63,15.31,15.41,13.707043,28897000
2006-08-28,15.42,15.65,15.36,15.54,13.822677,28113600
2006-08-29,15.53,15.64,15.4,15.52,13.804886,28281400
2006-08-30,15.56,15.83,15.5,15.76,14.018366,27305200
2006-08-31,15.68,15.75,15.5,15.66,13.929417,27549200
2006-09-01,15.8,15.83,15.45,15.5,13.787101,24599100
2006-09-05,15.6,15.89,15.59,15.84,14.089525,40291700
2006-09-06,15.68,15.81,15.57,15.62,13.893836,44824300
2006-09-07,15.64,16.200001,15.58,16.01,14.24074,77357700
2006-09-08,16.049999,16.18,15.76,15.91,14.15179,46528300
2006-09-11,15.79,16.35,15.75,16.290001,14.489797,42647900
2006-09-12,16.299999,16.379999,16.15,16.299999,14.498691,44246800
2006-09-13,16.309999,16.48,16.18,16.389999,14.578743,40822400
2006-09-14,16.280001,16.49,16.200001,16.469999,14.649902,27724100
2006-09-15,16.52,16.639999,16.1,16.33,14.525372,81171300
2006-09-18,16.4,16.450001,16.1,16.25,14.454216,59339400
2006-09-19,16.309999,16.6,16.07,16.129999,14.347474,91193700
2006-09-20,18.09,18.290001,17.84,17.93,15.948557,202996500
2006-09-21,17.93,18.15,17.91,18.08,16.08198,68071400
2006-09-22,17.83,17.9,17.530001,17.540001,15.601664,49688000
2006-09-25,17.58,17.99,17.389999,17.969999,15.984132,54215900
2006-09-26,17.870001,18.24,17.870001,18.190001,16.179831,64678900
2006-09-27,18.08,18.190001,17.9,17.93,15.948557,34076300
2006-09-28,17.969999,18.15,17.809999,17.99,16.001934,43520700
2006-09-29,17.950001,18.030001,17.74,17.74,15.779552,33614900
2006-10-02,17.91,17.959999,17.59,17.66,15.708395,41128800
2006-10-03,17.57,18.049999,17.52,17.9,15.921874,53435100
2006-10-04,17.879999,18.200001,17.790001,18.17,16.162039,46304700
2006-10-05,18.18,18.309999,18.139999,18.26,16.242088,43868000
2006-10-06,18.15,18.459999,18.129999,18.190001,16.179831,33143800
2006-10-09,18.16,18.59,18.07,18.549999,16.500044,33338100
2006-10-10,18.559999,18.74,18.469999,18.74,16.669046,50293800
2006-10-11,18.68,18.790001,18.48,18.58,16.526728,37734900
2006-10-12,18.65,19,18.52,18.99,16.89142,44746600
2006-10-13,18.969999,19.139999,18.780001,19.07,16.962576,36476500
2006-10-16,19.1,19.129999,18.98,18.99,16.89142,24339400
2006-10-17,18.84,18.99,18.6,18.629999,16.571207,27320400
2006-10-18,18.84,18.950001,18.690001,18.74,16.669046,26886900
2006-10-19,18.66,18.959999,18.370001,18.870001,16.784685,33306700
2006-10-20,18.950001,19.02,18.68,18.98,16.882523,23512400
2006-10-23,18.969999,19.25,18.870001,19.15,17.033735,29547100
2006-10-24,19.059999,19.15,18.74,18.889999,16.802469,28817700
2006-10-25,18.91,18.98,18.549999,18.620001,16.562307,36102000
2006-10-26,18.709999,18.879999,18.469999,18.719999,16.65126,30011200
2006-10-27,18.59,18.59,18.059999,18.1,16.099775,42152100
2006-10-30,17.940001,18.59,17.77,18.52,16.47336,29734300
2006-10-31,18.540001,18.68,18.41,18.469999,16.428883,28280800
2006-11-01,18.559999,18.65,18.34,18.469999,16.428883,31828700
2006-11-02,18.450001,18.469999,18.049999,18.27,16.250988,34605200
2006-11-03,18.32,18.34,17.67,17.780001,15.815137,47245500
2006-11-06,17.9,18.23,17.82,18.1,16.099775,38100500
2006-11-07,18.120001,18.25,17.99,18.200001,16.188723,27343800
2006-11-08,18.16,18.43,18.049999,18.360001,16.331043,24934900
2006-11-09,18.41,18.799999,18.290001,18.540001,16.49115,40625800
2006-11-10,18.65,18.870001,18.610001,18.780001,16.704622,24006700
2006-11-13,18.790001,19.209999,18.75,19.18,17.060417,34351000
2006-11-14,19.17,19.219999,18.92,19.17,17.051533,33725800
2006-11-15,19.129999,19.27,19.07,19.120001,17.007046,19244400
2006-11-16,19.16,19.200001,18.889999,19.1,16.989258,22138000
2006-11-17,19,19.469999,18.98,19.459999,17.309481,34515900
2006-11-20,19.33,19.58,19.32,19.48,17.327269,24461400
2006-11-21,19.459999,19.49,19.219999,19.48,17.327269,20572900
2006-11-22,19.49,19.75,19.48,19.66,17.487371,22510700
2006-11-24,19.459999,19.73,19.379999,19.6,17.434008,7998500
2006-11-27,19.48,19.549999,18.83,18.92,16.829155,36667400
2006-11-28,18.780001,19.030001,18.719999,18.9,16.811367,38242400
2006-11-29,19.040001,19.34,18.91,19.15,17.033735,23085400
2006-11-30,19.129999,19.309999,19.030001,19.049999,16.944784,32049500
2006-12-01,19.110001,19.110001,18.629999,18.809999,16.731312,35175500
2006-12-04,18.879999,19.34,18.75,19.280001,17.149372,47472800
2006-12-05,19.32,19.33,18.780001,18.860001,16.775787,54935000
2006-12-06,18.389999,18.42,17.780001,17.879999,15.90408,94937400
2006-12-07,17.620001,17.700001,17.32,17.5,15.566077,93141200
2006-12-08,17.59,17.879999,17.530001,17.799999,15.832925,37639100
2006-12-11,17.77,18.25,17.709999,18.07,16.073092,43930100
2006-12-12,18.209999,18.219999,17.83,17.99,16.001934,41589600
2006-12-13,18.219999,18.25,17.879999,18.02,16.028614,33991300
2006-12-14,18.07,18.25,17.940001,18.02,16.028614,26996600
2006-12-15,18.01,18.030001,17.59,17.68,15.726192,70448500
2006-12-18,17.870001,18.17,17.65,17.91,15.930766,58188500
2006-12-19,17.15,17.26,16.93,17.1,15.210281,102097500
2006-12-20,17.09,17.219999,17.030001,17.1,15.210281,48725300
2006-12-21,17.139999,17.200001,17.09,17.1,15.210281,34704400
2006-12-22,17.110001,17.25,17.049999,17.110001,15.219178,19736700
2006-12-26,17.02,17.25,16.99,17.129999,15.236966,15053500
2006-12-27,17.23,17.24,17.07,17.1,15.210281,16546600
2006-12-28,17.129999,17.25,17.040001,17.200001,15.299232,20485400
2006-12-29,17.110001,17.379999,17.08,17.139999,15.24586,23592900
2007-01-03,17.219999,17.780001,17.1,17.51,15.574974,52241700
2007-01-04,17.549999,17.870001,17.299999,17.68,15.726192,33559800
2007-01-05,17.620001,17.76,17.440001,17.639999,15.690602,36154800
2007-01-08,17.629999,17.93,17.450001,17.860001,15.886301,31018100
2007-01-09,17.93,17.98,17.65,17.82,15.850718,31417000
2007-01-10,17.66,17.799999,17.549999,17.77,15.806239,27822400
2007-01-11,17.790001,17.809999,17.35,17.389999,15.468234,65380200
2007-01-12,17.35,17.549999,17.280001,17.5,15.566077,42526400
2007-01-16,17.389999,17.48,17.26,17.299999,15.388177,35736000
2007-01-17,17.290001,17.709999,17.280001,17.52,15.583868,31417600
